Steps,Policy/Extrinsic Value Estimate,Policy/Entropy,Agent1 score,Agent2 score,Agent3 score,Agent4 score,Losses/Value Loss,Losses/Policy Loss,Policy/Learning Rate,Policy/Epsilon,Policy/Beta,Environment/Episode Length,Environment/Cumulative Reward,Policy/Extrinsic Reward,Is Training
1710000,1.7951854,0.9576735,4.0,2.0,6.0,3.5,0.7365205,0.02731832,0.00017193702,0.15731233,0.0028698843,2410.8571428571427,59.20714266278914,59.20714266278914,1.0
1720000,2.1413186,0.9177083,1.0,1.5,2.0,2.5,0.9562874,0.020205544,0.00017116827,0.15705605,0.0028570977,2039.5,64.43333319326241,64.43333319326241,1.0
1730000,2.2744157,0.85172343,4.0,2.5,3.0,3.5,0.8779795,0.017589714,0.00017039741,0.15679914,0.002844275,997.7142857142857,39.421428707561326,39.421428707561326,1.0
1740000,2.4448829,0.8177696,1.5,1.0,4.0,1.5,0.8253145,0.021574626,0.00016962488,0.15654163,0.0028314264,1780.8333333333333,66.89166661724448,66.89166661724448,1.0
1750000,2.5778835,0.83718115,2.0,3.5,2.0,1.0,0.8995694,0.024427287,0.00016885443,0.1562848,0.002818612,1045.857142857143,58.40714292707188,58.40714292707188,1.0
1760000,2.6846304,0.8640063,1.0,2.0,5.5,2.0,0.9729332,0.031592913,0.00016808337,0.15602778,0.0028057855,1860.857142857143,81.08571424441678,81.08571424441678,1.0
1770000,2.8157504,0.79500717,2.0,4.0,1.0,2.0,0.8551219,0.020053862,0.00016731306,0.15577097,0.0027929721,2062.8333333333335,86.39166702268024,86.39166702268024,1.0
1780000,3.0182362,0.7924888,5.5,3.0,3.0,5.0,0.9005218,0.025543654,0.00016654035,0.15551342,0.0027801194,757.7142857142857,44.27142861698355,44.27142861698355,1.0
1790000,3.1831167,0.7731673,1.0,1.5,1.0,2.0,0.969553,0.018806275,0.0001657694,0.15525644,0.0027672963,1635.875,74.50625000987202,74.50625000987202,1.0
1800000,3.1558685,0.8332113,3.0,4.0,1.5,3.0,None,None,None,None,None,1305.8333333333333,64.54166646425922,64.54166646425922,1.0
1810000,3.4586902,0.7700891,2.0,3.0,3.0,4.0,0.8602193,0.024593528,0.00016499899,0.15499966,0.0027544808,1267.857142857143,69.77857148008687,69.77857148008687,1.0
1820000,3.7238197,0.78189486,2.5,1.0,2.5,3.0,0.9404162,0.01968236,0.00016422715,0.15474238,0.002741644,1714.375,92.01875029550865,92.01875029550865,1.0
1830000,3.7291477,0.73050344,2.0,2.5,1.5,1.5,1.0322043,0.02273045,0.0001634572,0.1544857,0.0027288361,1158.5714285714287,66.30000000180942,66.30000000180942,1.0
1840000,3.8326883,0.7586848,4.0,1.5,1.5,3.5,0.86730474,0.01746859,0.00016268455,0.15422818,0.0027159853,1816.4285714285713,93.72142901165145,93.72142901165145,1.0
1850000,3.873698,0.8444772,3.0,2.0,5.0,1.0,0.8446421,0.02951837,0.0001619134,0.15397114,0.0027031593,1057.0,68.28571447357535,68.28571447357535,1.0
1860000,4.0252953,0.72006637,1.0,2.5,2.5,2.5,1.0499997,0.026104081,0.00016114485,0.15371494,0.0026903749,1045.25,61.518749937880784,61.518749937880784,1.0
1870000,4.2683425,0.7033945,4.0,1.5,1.5,3.0,1.0426909,0.025294047,0.00016037207,0.15345733,0.002677522,1317.375,80.64375041984022,80.64375041984022,1.0
1880000,4.3472886,0.7188309,2.0,3.0,4.5,3.0,1.0046092,0.02549234,0.0001595986,0.15319952,0.002664656,1811.1666666666667,115.25833337691923,115.25833337691923,1.0
1890000,4.2680674,0.75428545,1.5,2.5,2.5,1.0,0.9124644,0.033669624,0.00015882106,0.1529403,0.0026517217,1790.625,114.49375020107254,114.49375020107254,1.0
1900000,4.3423553,0.73135054,2.0,2.5,3.5,4.5,0.8769252,0.02419271,0.00015805203,0.15268402,0.002638931,1003.8571428571429,61.464285620621276,61.464285620621276,1.0
1910000,4.6459265,0.6924566,2.5,3.0,3.0,2.5,0.8946175,0.024267968,0.00015728186,0.15242726,0.002626121,817.5714285714286,50.00000016923462,50.00000016923462,1.0
1920000,4.6879854,0.6854394,2.0,1.5,1.5,0.5,0.86605495,0.027282603,0.00015651002,0.15216999,0.0026132823,1489.75,90.25000045262277,90.25000045262277,1.0
1930000,4.8799615,0.68878514,1.0,1.0,3.0,0.0,0.9759523,0.024152866,0.00015573764,0.15191254,0.0026004342,1939.5,119.28500012084842,119.28500012084842,1.0
1940000,4.7668576,0.6635549,5.0,1.5,2.5,1.5,0.91469705,0.02691243,0.00015496618,0.15165536,0.0025876027,986.125,64.93124985927716,64.93124985927716,1.0
1950000,5.147931,0.6911561,2.5,2.0,2.0,0.5,1.0316874,0.022336073,0.00015419172,0.15139723,0.0025747211,1311.888888888889,91.23888901786671,91.23888901786671,1.0
1960000,5.18382,0.66113925,4.5,2.5,1.0,3.0,1.0306973,0.021062447,0.00015341483,0.15113826,0.002561799,827.625,61.1374999973923,61.1374999973923,1.0
1970000,5.289893,0.62246764,3.5,3.0,3.0,3.5,0.86137855,0.025946777,0.00015264374,0.15088125,0.0025489726,1504.7142857142858,97.77142883358258,97.77142883358258,1.0
1980000,5.493731,0.6305681,0.5,1.0,1.0,1.0,0.9247147,0.021813143,0.0001518719,0.15062395,0.002536135,970.875,65.78750023059547,65.78750023059547,1.0
1990000,5.513721,0.64591885,3.0,3.0,5.0,3.0,0.8699722,0.023923784,0.00015110009,0.15036671,0.0025232967,1986.7142857142858,129.6285710430571,129.6285710430571,1.0
2000000,5.59566,0.64897597,5.0,3.5,2.5,3.0,0.96310806,0.022921598,0.00015032946,0.1501098,0.0025104794,1007.7777777777778,83.06666674216588,83.06666674216588,1.0
2010000,5.70618,0.629609,3.0,2.0,2.0,3.0,0.971822,0.019671123,0.00014955922,0.14985307,0.0024976667,1150.375,81.8000000724569,81.8000000724569,1.0
2020000,5.921485,0.63292634,5.5,2.0,2.5,4.0,0.8756186,0.024541007,0.00014878812,0.14959604,0.002484842,1284.625,81.53571434212583,81.53571434212583,1.0
2030000,5.7680025,0.64606905,3.0,2.5,2.0,3.0,0.80547756,0.024738489,0.00014801652,0.1493388,0.002472007,679.2857142857143,70.48125006072223,70.48125006072223,1.0
2040000,5.918719,0.6555784,2.0,3.0,2.5,1.0,1.0614302,0.028294828,0.00014724415,0.14908138,0.0024591605,1114.8181818181818,85.53636369278485,85.53636369278485,1.0
2050000,5.9474497,0.6350626,4.0,4.5,3.5,1.5,0.8841001,0.023025502,0.00014647488,0.14882497,0.0024463653,1031.4285714285713,81.664285919496,81.664285919496,1.0
2060000,6.186221,0.6119497,3.0,3.0,1.5,4.0,0.8750041,0.024369286,0.00014569784,0.14856592,0.0024334402,1627.6666666666667,119.50000029015872,119.50000029015872,1.0
2070000,6.247195,0.62504274,1.5,3.5,3.5,4.0,0.85002935,0.023429831,0.00014492963,0.14830986,0.0024206617,981.0,76.88571417970317,76.88571417970317,1.0
2080000,6.3560615,0.6389346,1.0,2.5,1.5,2.5,0.8792178,0.027147928,0.00014416079,0.14805359,0.0024078733,1184.888888888889,92.70000000380807,92.70000000380807,1.0
2090000,6.3895326,0.6016083,2.0,4.0,3.0,1.0,0.85870653,0.026861008,0.00014338808,0.147796,0.00239502,764.5,62.29374981485307,62.29374981485307,1.0
2100000,6.5200067,0.63295156,1.5,2.0,3.5,1.5,0.8823009,0.015965853,0.00014261744,0.14753912,0.0023822028,1143.7777777777778,98.11111063592963,98.11111063592963,1.0
2110000,6.576881,0.6168284,1.0,2.0,2.5,3.5,0.8914196,0.022257844,0.00014184935,0.1472831,0.0023694267,1651.6,132.15999979898334,132.15999979898334,1.0
2120000,6.6299295,0.6003271,3.0,1.0,5.0,3.5,0.841143,0.026847003,0.00014107926,0.14702639,0.0023566177,785.7142857142857,70.62857159865754,70.62857159865754,1.0
2130000,6.769105,0.6093322,2.5,4.0,3.0,3.0,0.7738712,0.02962511,0.00014030926,0.14676972,0.0023438097,1270.7777777777778,98.04999987491303,98.04999987491303,1.0
2140000,6.898365,0.6108625,2.5,1.5,2.5,3.0,0.93953,0.023417681,0.00013953817,0.1465127,0.0023309835,1219.1,95.020000256598,95.020000256598,1.0
2150000,6.8554606,0.5956124,2.5,2.5,4.0,2.0,0.8564119,0.023237819,0.00013876839,0.14625612,0.00231818,663.0,64.1888888610734,64.1888888610734,1.0
2160000,7.0476513,0.6047731,3.0,3.0,3.0,3.0,None,None,None,None,None,1639.111111111111,131.00000024007426,131.00000024007426,1.0
2170000,7.1494884,0.6113991,6.0,5.0,5.0,7.0,0.81488985,0.028362155,0.0001379973,0.14599904,0.0023053538,1222.9,102.48000023178756,102.48000023178756,1.0
2180000,7.199411,0.6235199,4.5,2.0,1.0,2.5,0.902714,0.02457755,0.00013722814,0.1457427,0.0022925609,1142.6666666666667,98.20555593238936,98.20555593238936,1.0
2190000,7.1786904,0.5848387,3.5,4.0,5.0,4.5,0.92442805,0.017277803,0.00013645619,0.14548537,0.0022797205,1035.857142857143,90.37142885263476,90.37142885263476,1.0
2200000,7.3662686,0.59793985,2.5,1.5,2.0,2.5,0.8224495,0.023364611,0.00013568316,0.14522772,0.002266862,1251.6,107.42000056318939,107.42000056318939,1.0
2210000,7.3446703,0.58700055,2.5,3.5,1.5,1.5,0.80341035,0.029238893,0.0001349134,0.14497109,0.0022540581,931.3333333333334,84.45000071658029,84.45000071658029,1.0
2220000,7.4409304,0.57661027,1.5,3.0,3.0,2.0,0.8763195,0.028698798,0.00013414123,0.14471373,0.0022412152,914.8888888888889,82.58888861454196,82.58888861454196,1.0
2230000,7.4029913,0.58502614,1.5,4.0,4.5,3.0,0.7144576,0.021978203,0.00013337116,0.14445703,0.0022284058,1384.111111111111,117.7944449732701,117.7944449732701,1.0
2240000,7.548274,0.6211049,6.0,2.5,2.5,6.0,0.91452295,0.022255002,0.00013260246,0.1442008,0.0022156197,853.8,73.22500040754676,73.22500040754676,1.0
2250000,7.441681,0.6027196,2.0,1.0,4.0,1.0,0.8790448,0.026231805,0.00013182995,0.1439433,0.002202771,1030.875,91.8000002335757,91.8000002335757,1.0
2260000,7.653278,0.5751163,2.5,1.0,0.0,3.5,0.88395053,0.019573493,0.00013106101,0.14368697,0.0021899797,1118.25,96.48125002067536,96.48125002067536,1.0
2270000,7.691177,0.5776355,3.5,2.0,2.5,3.0,0.80964893,0.025139745,0.00013028976,0.1434299,0.0021771519,1454.5555555555557,122.9666673599018,122.9666673599018,1.0
2280000,7.66865,0.57476115,2.5,4.0,3.0,4.0,0.78658307,0.025002409,0.00012951781,0.14317258,0.0021643115,882.8888888888889,82.45555564264457,82.45555564264457,1.0
2290000,7.7568436,0.563862,1.0,1.5,1.0,3.0,0.8728955,0.02260623,0.00012874797,0.142916,0.0021515074,1227.2,103.49999996721745,103.49999996721745,1.0
2300000,7.796454,0.59105724,1.0,3.0,2.0,3.0,0.8449755,0.02126815,0.00012797613,0.1426587,0.0021386694,814.1,80.14500010609626,80.14500010609626,1.0
2310000,7.8670797,0.5873536,2.5,2.5,4.0,2.0,0.89533246,0.026049519,0.00012720586,0.14240192,0.002125856,1161.6,110.75500024557114,110.75500024557114,1.0
2320000,7.9125733,0.59992915,3.5,3.5,3.5,6.5,0.8890411,0.019909319,0.00012643317,0.14214438,0.0021130042,1245.75,112.3562501934357,112.3562501934357,1.0
2330000,7.939506,0.5854804,0.0,0.0,0.0,1.0,0.7922496,0.027907617,0.00012566095,0.14188693,0.0021001587,963.6666666666666,90.23124980088323,90.23124980088323,1.0
2340000,7.880427,0.61160517,3.0,3.0,0.5,2.5,0.8209229,0.0239428,0.00012489106,0.14163034,0.0020873535,1758.4444444444443,139.95000010244547,139.95000010244547,1.0
2350000,7.9363036,0.58581555,2.5,3.5,5.0,3.0,0.79146206,0.029020496,0.00012412031,0.14137341,0.0020745327,586.375,52.07500013336539,52.07500013336539,1.0
2360000,7.969281,0.5719196,4.5,3.0,3.0,1.5,0.811322,0.029887818,0.00012335142,0.14111713,0.0020617445,1212.2222222222222,109.35555540025234,109.35555540025234,1.0
2370000,7.952873,0.6016139,0.5,1.5,1.0,0.5,0.85415447,0.02865733,0.00012258191,0.1408606,0.0020489455,1329.3333333333333,121.52777723305755,121.52777723305755,1.0
2380000,8.012332,0.5760166,1.0,0.5,1.0,1.0,0.7906693,0.023688653,0.00012181055,0.14060351,0.0020361145,925.2222222222222,89.12777818159924,89.12777818159924,1.0
2390000,8.0429535,0.5895523,3.5,1.0,0.5,1.5,0.80379796,0.02816571,0.00012104064,0.14034684,0.0020233083,1163.2,112.92499990910292,112.92499990910292,1.0
2400000,8.153549,0.5942976,3.0,3.0,4.5,1.0,0.886387,0.024143644,0.00012026934,0.14008977,0.0020104789,1041.7777777777778,101.99444387687578,101.99444387687578,1.0
2410000,8.145036,0.5872978,1.0,1.0,1.0,2.0,0.8454458,0.019404681,0.00011950034,0.13983342,0.0019976879,556.6,59.020000492036345,59.020000492036345,1.0
2420000,8.26379,0.6162821,1.5,2.5,3.5,1.0,0.7523402,0.028875673,0.00011872897,0.13957629,0.0019848573,1295.0,125.15555541631248,125.15555541631248,1.0
2430000,8.206788,0.60249305,2.5,5.5,5.0,3.5,0.8457382,0.023778355,0.00011795776,0.13931923,0.0019720297,1413.1,140.8222222303351,140.8222222303351,1.0
2440000,8.256285,0.6181038,1.5,3.0,1.5,2.0,0.76309764,0.025210317,0.000117187934,0.13906261,0.0019592245,1215.2222222222222,104.94999981224537,104.94999981224537,1.0
2450000,8.2327585,0.6104187,2.0,2.5,4.0,2.0,0.76559454,0.019828876,0.00011641688,0.1388056,0.0019463996,1214.888888888889,112.19444484180875,112.19444484180875,1.0
2460000,8.297057,0.590264,0.5,0.0,1.0,0.0,0.7862209,0.01766398,0.0001156458,0.13854858,0.0019335741,921.6666666666666,86.63888894187079,86.63888894187079,1.0
2470000,8.360157,0.5944065,3.5,4.5,2.5,5.5,0.83407694,0.019509368,0.000114875,0.13829166,0.001920753,803.3,80.41499998793006,80.41499998793006,1.0
2480000,8.392483,0.6012801,4.5,3.5,5.0,4.5,0.8600102,0.025330126,0.00011410288,0.13803428,0.0019079103,1087.111111111111,103.75555533005132,103.75555533005132,1.0
2490000,8.399935,0.5793941,4.0,6.0,3.0,1.0,0.85628486,0.024306154,0.00011333196,0.1377773,0.0018950874,845.0,86.72777764913108,86.72777764913108,1.0
2500000,8.457085,0.6012648,1.5,4.0,5.0,5.0,0.7413938,0.026542412,0.000112561785,0.13752058,0.0018822768,1091.6666666666667,99.80000039190054,99.80000039190054,1.0
2510000,8.507031,0.6162958,3.5,2.5,1.5,1.5,0.68134725,0.017271612,0.00011179193,0.13726397,0.0018694707,1108.2222222222222,104.44444530043337,104.44444530043337,1.0
2520000,8.509706,0.56229466,3.0,4.5,2.5,2.5,0.7344436,0.023048623,0.000111021145,0.13700703,0.0018566507,1119.5555555555557,102.98333294358518,102.98333294358518,1.0
2530000,8.505178,0.5706457,5.0,2.0,2.0,2.5,0.83459777,0.019050753,0.000110251865,0.13675062,0.001843855,850.0,83.07727268541402,83.07727268541402,1.0
2540000,8.507613,0.6006678,3.5,2.5,2.5,4.0,None,None,None,None,None,887.3,84.53500037416816,84.53500037416816,1.0
2550000,8.565821,0.57985145,5.0,3.5,3.5,5.0,0.8775965,0.025929045,0.00010948004,0.1364933,0.001831017,1436.7777777777778,129.57777774002818,129.57777774002818,1.0
2560000,8.585213,0.5795385,4.0,3.0,1.5,1.5,0.83313984,0.019664831,0.00010871116,0.13623706,0.0018182277,1053.5555555555557,100.58333348648415,100.58333348648415,1.0
2570000,8.548854,0.5887833,7.0,2.0,3.0,2.0,0.83340335,0.025648912,0.00010794172,0.13598056,0.0018054292,982.8,94.0550003260374,94.0550003260374,1.0
2580000,8.695043,0.57382804,1.5,1.5,2.0,2.0,0.79437363,0.024774859,0.000107170286,0.13572338,0.0017925978,1146.7777777777778,116.03333357307646,116.03333357307646,1.0
2590000,8.690668,0.58745223,1.5,2.5,4.0,2.0,0.7284315,0.026265997,0.000106398285,0.13546607,0.0017797572,1147.8,107.38500013425946,107.38500013425946,1.0
2600000,8.605259,0.59416467,5.0,5.5,4.5,4.0,0.74378204,0.021623107,0.000105627594,0.13520916,0.0017669379,1181.5,116.31875074096024,116.31875074096024,1.0
2610000,8.660873,0.578273,1.5,3.0,1.0,1.5,0.7701671,0.025152272,0.00010485706,0.13495232,0.0017541207,1145.3,109.41000038236379,109.41000038236379,1.0
2620000,8.63213,0.58208776,2.0,5.0,2.0,4.5,0.8313501,0.023240212,0.000104085375,0.13469508,0.0017412857,1134.0,105.44444436497159,105.44444436497159,1.0
2630000,8.630958,0.58032864,3.5,4.5,5.5,3.5,0.77058196,0.023838896,0.00010331257,0.13443752,0.001728431,596.6666666666666,62.70000021987491,62.70000021987491,1.0
2640000,8.711943,0.58039886,3.0,1.5,2.5,2.0,0.8400032,0.024060458,0.000102539394,0.13417979,0.0017155708,1501.6666666666667,145.18749976592758,145.18749976592758,1.0
2650000,8.797241,0.57017773,1.0,3.0,4.0,2.0,0.9949626,0.025868183,0.000101765174,0.13392168,0.0017026926,888.2,90.38000003695488,90.38000003695488,1.0
2660000,8.814311,0.56062925,4.5,2.0,4.5,5.5,0.9041013,0.025930088,0.00010099244,0.13366413,0.0016898399,994.1,98.22000005170703,98.22000005170703,1.0
2670000,8.952663,0.5577858,1.0,1.0,0.5,0.5,0.820408,0.027877983,0.00010022384,0.1334079,0.0016770553,799.9,87.84499970301985,87.84499970301985,1.0
2680000,8.940871,0.5613142,2.0,2.5,1.0,1.0,0.849281,0.02273116,9.945247e-05,0.1331508,0.0016642248,1038.4,110.78000000230968,110.78000000230968,1.0
2690000,8.935635,0.5745128,3.5,4.0,2.5,4.0,0.8162143,0.028225485,9.868314e-05,0.13289434,0.0016514282,907.9,90.97500040009618,90.97500040009618,1.0
2700000,8.976226,0.59724873,3.5,3.0,2.5,5.0,0.8174169,0.023510726,9.791137e-05,0.13263708,0.0016385913,1277.5555555555557,123.51666668057442,123.51666668057442,1.0
2710000,8.943133,0.5711422,3.0,1.5,4.5,3.5,0.76866025,0.027536193,9.713925e-05,0.13237974,0.0016257478,1144.4,108.85999998003244,108.85999998003244,1.0
2720000,9.017281,0.55379367,0.5,2.5,1.0,1.5,0.77379704,0.02523449,9.636704e-05,0.13212231,0.0016129042,630.5454545454545,68.00999998301268,68.00999998301268,1.0
2730000,9.051108,0.5577283,6.0,5.0,2.0,4.0,0.82964915,0.022575116,9.559554e-05,0.13186511,0.0016000711,1251.7,119.70454593476924,119.70454593476924,1.0
2740000,9.128021,0.552237,3.0,1.5,2.5,3.0,0.7676933,0.020598875,9.4826035e-05,0.13160866,0.0015872715,1217.3333333333333,126.14444439858198,126.14444439858198,1.0
2750000,9.085211,0.56865907,4.0,4.0,2.0,1.5,0.7552835,0.026239712,9.405377e-05,0.13135123,0.0015744263,757.7,79.980000141263,79.980000141263,1.0
2760000,9.127347,0.560862,3.5,3.0,4.5,4.0,0.89813226,0.022456232,9.328409e-05,0.13109468,0.0015616241,1098.3333333333333,111.29999951438771,111.29999951438771,1.0
2770000,9.233019,0.557409,4.5,2.5,4.5,2.0,0.815131,0.021203347,9.251226e-05,0.13083741,0.001548786,1063.4545454545455,104.0590909167447,104.0590909167447,1.0
2780000,9.272772,0.5738073,3.0,0.5,1.5,3.0,0.8496336,0.018746784,9.174209e-05,0.13058068,0.0015359755,796.3636363636364,77.0050000846386,77.0050000846386,1.0
2790000,9.233714,0.57014775,1.5,0.5,3.0,0.5,0.8132913,0.019189887,9.0971844e-05,0.13032392,0.0015231635,1032.9,109.17272730916739,109.17272730916739,1.0
2800000,9.264311,0.5763034,2.0,3.0,3.5,3.5,0.8452789,0.02184814,9.020077e-05,0.1300669,0.001510338,837.6,85.25000037029386,85.25000037029386,1.0
2810000,9.297858,0.56725097,5.0,0.0,2.0,2.0,0.8315655,0.026565949,8.942506e-05,0.12980835,0.0014974355,710.0909090909091,78.6590910228816,78.6590910228816,1.0
2820000,9.244454,0.5739982,2.0,3.5,4.5,5.0,0.77034116,0.024936216,8.8653695e-05,0.1295512,0.0014846051,1203.7777777777778,124.4111109069652,124.4111109069652,1.0
2830000,9.287146,0.5594091,3.5,2.0,2.0,2.0,0.7881575,0.0232588,8.788216e-05,0.129294,0.001471772,1209.090909090909,117.318182091144,117.318182091144,1.0
2840000,9.361763,0.5586368,1.0,1.5,0.5,2.5,0.7259557,0.02723927,8.711026e-05,0.12903671,0.0014589322,569.2,68.38500006198883,68.38500006198883,1.0
2850000,9.3554,0.55372065,2.5,2.5,1.5,1.5,0.82543695,0.0269063,8.634066e-05,0.12878019,0.0014461317,1370.5454545454545,139.92272680726919,139.92272680726919,1.0
2860000,9.319802,0.56318223,4.5,4.5,3.0,3.5,0.7980487,0.019974494,8.557076e-05,0.12852356,0.0014333249,1030.7777777777778,114.63333344459534,114.63333344459534,1.0
2870000,9.362217,0.56762344,2.0,4.5,3.0,4.0,0.8279607,0.024567468,8.480205e-05,0.12826732,0.0014205392,1030.909090909091,107.3863632320003,107.3863632320003,1.0
2880000,9.337284,0.5627464,3.0,2.5,4.0,2.5,0.864295,0.026113987,8.4033854e-05,0.12801126,0.0014077614,1029.2222222222222,102.72777766568794,102.72777766568794,1.0
2890000,9.413135,0.56266916,5.0,3.5,2.5,5.0,0.7379321,0.019080188,8.326469e-05,0.12775488,0.0013949681,919.8888888888889,88.15000041723252,88.15000041723252,1.0
2900000,9.429868,0.54931533,3.0,2.0,2.0,2.0,None,None,None,None,None,797.9,87.4099999010563,87.4099999010563,1.0
2910000,9.386882,0.5778032,6.5,3.0,1.5,2.5,0.7465564,0.02064943,8.249275e-05,0.12749758,0.0013821275,1090.1,109.24000003561378,109.24000003561378,1.0
2920000,9.402903,0.56019276,2.0,3.0,2.5,1.0,0.82545197,0.032527544,8.1722406e-05,0.12724075,0.001369315,993.4444444444445,103.48333356777827,103.48333356777827,1.0
2930000,9.402046,0.56016654,3.5,3.0,4.0,4.5,0.7335058,0.02035405,8.095432e-05,0.12698476,0.0013565389,1046.1,108.54999967440963,108.54999967440963,1.0
2940000,9.368598,0.5595146,2.5,2.5,1.0,1.5,0.7339691,0.023535075,8.018505e-05,0.12672833,0.0013437432,1216.2222222222222,118.09444453153345,118.09444453153345,1.0
2950000,9.39192,0.5465587,2.5,4.5,2.0,4.5,0.75322276,0.02444629,7.9415775e-05,0.12647192,0.0013309481,1088.6363636363637,114.27272729711099,114.27272729711099,1.0
2960000,9.343646,0.5574074,4.0,3.5,1.5,4.5,0.7819777,0.021845061,7.8644174e-05,0.12621471,0.0013181133,797.1111111111111,89.86666667461395,89.86666667461395,1.0
2970000,9.301657,0.5531697,1.0,1.0,1.0,1.0,0.7471627,0.021237018,7.787423e-05,0.12595804,0.0013053069,1274.4,128.82000005990267,128.82000005990267,1.0
2980000,9.380487,0.5573442,1.5,2.0,0.5,1.0,0.7299336,0.029566396,7.710557e-05,0.12570184,0.0012925207,598.8,67.10500020608306,67.10500020608306,1.0
2990000,9.4414425,0.54587215,3.0,3.5,3.5,5.0,0.81293243,0.024044825,7.633329e-05,0.1254444,0.0012796753,996.3636363636364,107.37727225910534,107.37727225910534,1.0
3000000,9.450234,0.53333515,2.0,0.0,1.5,1.0,0.78166896,0.018406022,7.55625e-05,0.12518746,0.0012668552,1356.0,135.5800000604242,135.5800000604242,1.0
3010000,9.416739,0.56290776,1.5,2.0,2.0,2.5,0.7972236,0.0230586,7.47897e-05,0.12492988,0.0012540005,880.7,93.39500035867096,93.39500035867096,1.0
3020000,9.496056,0.5342559,1.5,3.0,3.5,2.5,0.7749506,0.015501818,7.4021045e-05,0.12467364,0.001241215,699.6363636363636,82.14090931720354,82.14090931720354,1.0
3030000,9.529901,0.56130654,0.5,1.5,2.5,2.5,0.81737167,0.019752374,7.325153e-05,0.12441714,0.0012284156,1237.5,133.26499925851823,133.26499925851823,1.0
3040000,9.557501,0.54232675,4.0,1.5,2.0,3.5,0.82453847,0.019821728,7.248074e-05,0.124160245,0.0012155952,981.7272727272727,103.072727446529,103.072727446529,1.0
3050000,9.599016,0.5376729,1.0,0.0,1.0,0.0,0.77543336,0.023882894,7.171127e-05,0.12390374,0.0012027959,793.3,90.59499989971519,90.59499989971519,1.0
3060000,9.571957,0.52769727,2.0,2.5,3.0,3.0,0.76693135,0.02693851,7.093906e-05,0.12364631,0.0011899514,1059.1,107.31999964118003,107.31999964118003,1.0
3070000,9.553805,0.55677927,4.0,4.0,3.5,2.0,0.7885374,0.019392518,7.0167516e-05,0.12338917,0.0011771184,1018.6666666666666,109.9611106870903,109.9611106870903,1.0
3080000,9.643877,0.5341759,1.0,3.0,3.5,4.0,0.74780375,0.027896844,6.939518e-05,0.123131715,0.0011642718,1026.4,110.83500024303794,110.83500024303794,1.0
3090000,9.585968,0.5339794,4.0,4.0,4.0,5.5,0.83932686,0.021678513,6.862696e-05,0.122875646,0.0011514935,1198.0,125.67777719431453,125.67777719431453,1.0
3100000,9.668106,0.5299113,1.0,0.5,0.5,0.5,0.8018741,0.02264096,6.785491e-05,0.122618265,0.001138652,923.5,100.07500026077032,100.07500026077032,1.0
3110000,9.648959,0.52266246,1.0,3.5,3.5,2.0,0.8507337,0.024520727,6.708677e-05,0.12236221,0.0011258753,1029.6,105.32499994970858,105.32499994970858,1.0
3120000,9.732317,0.54922336,1.5,2.5,3.0,2.0,0.8541027,0.022412995,6.631704e-05,0.12210564,0.0011130719,735.1818181818181,85.1499998264692,85.1499998264692,1.0
3130000,9.675277,0.5238005,5.0,1.0,2.0,1.0,0.8432265,0.030947927,6.554558e-05,0.121848516,0.00110024,976.8,108.52500067949295,108.52500067949295,1.0
3140000,9.675707,0.5351063,4.5,2.0,0.5,2.5,0.7734369,0.028860968,6.477617e-05,0.12159203,0.001087442,1351.1,134.90999944470823,134.90999944470823,1.0
3150000,9.754799,0.5283042,6.5,4.5,5.0,5.0,0.71945035,0.025370238,6.400739e-05,0.12133577,0.0010746551,806.3,87.98500017970801,87.98500017970801,1.0
3160000,9.773012,0.5397213,0.5,0.5,0.0,0.5,0.7746417,0.024519566,6.323469e-05,0.121078216,0.0010618021,787.1818181818181,86.83636333183809,86.83636333183809,1.0
3170000,9.799755,0.536983,4.0,2.0,3.5,3.0,0.7514979,0.023918927,6.246528e-05,0.12082173,0.0010490041,1146.3636363636363,125.90909086032347,125.90909086032347,1.0
3180000,9.838193,0.5297984,2.5,2.0,2.0,2.5,0.77315676,0.023420764,6.169592e-05,0.12056526,0.0010362075,757.7272727272727,86.06363649801774,86.06363649801774,1.0
3190000,9.837425,0.5184094,3.5,4.5,2.5,3.0,0.7582914,0.021957574,6.0922892e-05,0.12030762,0.001023349,1269.9,132.31499990820885,132.31499990820885,1.0
3200000,9.83062,0.5298114,2.0,4.5,4.5,3.5,0.83948725,0.024539383,6.0150764e-05,0.12005022,0.0010105061,487.3,63.00000061020255,63.00000061020255,1.0
3210000,9.822221,0.53268296,7.0,1.0,5.0,5.0,0.75446165,0.023196872,5.938112e-05,0.119793676,0.0009977042,1159.0,127.33499999344349,127.33499999344349,1.0
3220000,9.808592,0.51918155,0.5,0.5,3.0,1.5,0.80144787,0.024619201,5.8604266e-05,0.11953473,0.0009847826,1431.888888888889,146.27777712212668,146.27777712212668,1.0
3230000,9.800854,0.5165407,1.5,2.5,2.5,2.5,0.7849836,0.01948191,5.78304e-05,0.11927678,0.0009719111,1202.3,125.32500002086162,125.32500002086162,1.0
3240000,9.752293,0.50944495,2.0,2.5,5.0,1.5,0.76490784,0.021022422,5.7056182e-05,0.11901872,0.00095903303,687.5555555555555,75.35555550787184,75.35555550787184,1.0
