Steps,Policy/Extrinsic Value Estimate,Policy/Entropy,Losses/Value Loss,Losses/Policy Loss,Policy/Learning Rate,Policy/Epsilon,Policy/Beta,Environment/Episode Length,Environment/Cumulative Reward,Policy/Extrinsic Reward,Agent1 score,Agent2 score,Agent3 score,Agent4 score,Is Training
3420000,1.701565,1.4337288,0.2145848,0.02599891,4.4054486e-05,0.114684805,0.00074277143,None,None,None,3.0,4.0,2.0,2.0,1.0
3430000,1.7139322,1.406141,0.2134664,0.025306797,4.326728e-05,0.11442239,0.0007296778,None,None,None,5.0,5.0,3.0,5.0,1.0
3440000,1.7791526,1.4204946,0.22143473,0.023060415,4.2484877e-05,0.11416158,0.0007166638,999.0,18.003541700735997,18.003541700735997,2.0,1.5,2.0,1.0,1.0
3450000,1.8868778,1.3960074,0.23000564,0.027761022,4.169768e-05,0.11389921,0.00070357,None,None,None,7.0,5.0,4.0,5.0,1.0
3460000,1.8399581,1.4843509,0.2150741,0.02437375,4.0891304e-05,0.113630384,0.00069015694,999.0,23.71083338201667,23.71083338201667,0.0,0.0,0.0,0.0,1.0
3470000,1.659617,1.4890071,0.1370592,0.023471482,4.0108902e-05,0.11336962,0.00067714293,None,None,None,2.0,3.0,3.0,2.0,1.0
3480000,1.5253309,1.4712102,0.11413184,0.017931487,3.9321687e-05,0.1131072,0.00066404924,999.0,6.129565319937209,6.129565319937209,1.0,1.5,1.5,2.0,1.0
3490000,1.8619478,1.3746849,0.18770906,0.019942904,3.8539285e-05,0.11284639,0.00065103534,None,0.6450001932680607,0.6450001932680607,9.0,2.0,3.0,4.0,1.0
3500000,1.8800409,1.3636998,0.21622308,0.019949941,3.7752092e-05,0.112584025,0.0006379416,None,None,None,10.0,6.0,5.0,5.0,1.0
3510000,1.7859313,1.4502915,0.18660985,0.025768368,3.6969683e-05,0.11232322,0.00062492775,999.0,20.673333340246852,20.673333340246852,0.0,0.0,0.0,0.0,1.0
3520000,1.7036798,1.446677,0.1042646,0.025492787,3.618248e-05,0.1120608,0.0006118339,None,None,None,4.5,1.5,2.5,7.5,1.0
3530000,1.6217489,1.4379876,0.095350035,0.021085937,3.5412097e-05,0.111804,0.0005990196,999.0,7.050833367742598,7.050833367742598,0.0,0.0,0.0,0.0,1.0
3540000,1.7144703,1.3789507,0.2741278,0.021078309,3.4612887e-05,0.11153761,0.0005857262,None,None,None,7.0,4.0,2.0,7.0,1.0
3550000,1.7885443,1.3789748,0.26782522,0.029390033,3.3806493e-05,0.11126879,0.0005723132,None,None,None,8.0,5.0,2.0,10.0,1.0
3560000,1.8267208,1.4045144,0.25769117,0.028154152,3.30241e-05,0.111007996,0.00055929914,999.0,29.90770838634732,29.90770838634732,4.0,2.5,2.5,1.0,1.0
3570000,1.910683,1.3915479,None,None,None,None,None,None,None,None,10.0,6.0,6.0,5.0,1.0
3580000,1.8936365,1.439016,0.21983083,0.019614767,3.22369e-05,0.110745616,0.0005462056,999.0,25.66583332788044,25.66583332788044,0.0,0.0,0.0,0.0,1.0
3590000,1.8443977,1.4454879,0.19651797,0.022435367,3.1454496e-05,0.11048481,0.0005331916,None,None,None,4.0,3.0,1.0,3.0,1.0
3600000,1.8014718,1.4278934,0.15157628,0.021667747,3.066729e-05,0.110222384,0.0005200978,999.0,13.280217447925521,13.280217447925521,3.0,2.5,1.0,3.0,1.0
3610000,1.7603421,1.4279567,0.18533398,0.02742229,2.9884884e-05,0.109961584,0.0005070838,None,32.664999686181545,32.664999686181545,2.0,4.0,1.0,2.0,1.0
3620000,1.8169852,1.4299084,0.21630885,0.026234318,2.90977e-05,0.10969922,0.00049399014,None,None,None,2.0,4.0,1.0,2.0,1.0
3630000,1.811506,1.4369762,0.211392,0.018827917,2.8291302e-05,0.10943039,0.0004805771,999.0,18.37208331578101,18.37208331578101,0.0,0.0,0.0,0.0,1.0
3640000,1.8500388,1.4091108,0.22979501,0.023943337,2.7508899e-05,0.10916958,0.0004675631,None,None,None,8.0,2.5,1.5,3.5,1.0
3650000,1.8293395,1.455715,0.20607306,0.030970419,2.672169e-05,0.10890721,0.00045446926,999.0,20.50854164327029,20.50854164327029,0.0,0.0,0.0,0.0,1.0
3660000,1.6311113,1.6044185,0.15570337,0.024462583,2.5939295e-05,0.1086464,0.00044145528,None,None,None,1.0,1.0,2.0,1.0,1.0
3670000,1.5486718,1.5758094,0.11388541,0.030838605,2.5152101e-05,0.10838398,0.0004283617,None,None,None,1.0,4.0,2.0,1.0,1.0
3680000,1.4746487,1.5399988,0.12928052,0.017507454,2.4369694e-05,0.10812322,0.00041534766,999.0,5.829583360153872,5.829583360153872,2.0,2.0,1.0,3.5,1.0
3690000,1.4015778,1.5292802,0.13237587,0.026080208,2.3582486e-05,0.107860796,0.00040225385,None,None,None,4.0,6.0,3.0,8.0,1.0
3700000,1.4403644,1.453079,0.11735736,0.017828915,2.2812103e-05,0.10760401,0.00038943978,999.0,6.148333353572525,6.148333353572525,1.0,1.0,0.0,0.0,1.0
3710000,1.7351398,1.332688,0.32745755,0.028061898,2.2012899e-05,0.107337624,0.00037614623,None,None,None,3.0,7.0,4.0,1.0,1.0
3720000,1.8210915,1.3182658,0.29477102,0.018961763,2.1206499e-05,0.10706879,0.0003627332,999.0,31.76086947767307,31.76086947767307,2.0,4.5,2.0,2.0,1.0
3730000,1.6889534,1.4737304,0.21022773,0.021323847,2.0424095e-05,0.106807984,0.0003497192,None,45.24000012874603,45.24000012874603,5.0,2.0,4.0,1.0,1.0
3740000,1.7006757,1.4566747,0.17886965,0.023981335,1.9636886e-05,0.10654561,0.00033662535,None,None,None,5.0,2.0,4.0,1.0,1.0
3750000,1.7046646,1.4812579,0.1822382,0.022946117,1.885449e-05,0.10628481,0.00032361137,999.0,17.861041700234637,17.861041700234637,0.0,0.0,0.0,0.0,1.0
3760000,1.7571589,1.4858495,0.23689826,0.025828976,1.8067298e-05,0.10602239,0.00031051776,None,None,None,9.0,2.0,5.5,3.0,1.0
3770000,1.6908312,1.5178022,0.21317343,0.025495615,1.728489e-05,0.105761595,0.0002975038,999.0,17.163125071519364,17.163125071519364,0.0,0.0,1.0,0.0,1.0
3780000,1.4877772,1.5290209,None,None,None,None,None,None,None,None,3.0,1.0,6.0,4.0,1.0
3790000,1.4118716,1.5208609,0.10415937,0.017942078,1.6497705e-05,0.105499215,0.00028441014,None,None,None,4.0,1.0,6.0,5.0,1.0
3800000,1.5941521,1.4727268,0.10060451,0.02249629,1.5691305e-05,0.1052304,0.00027099712,999.0,6.578750051519212,6.578750051519212,4.0,2.0,1.5,4.0,1.0
3810000,1.7324358,1.43659,0.24672475,0.017470157,1.4908905e-05,0.10496958,0.0002579832,None,None,None,8.0,6.0,3.0,8.0,1.0
3820000,1.729918,1.4658759,0.23795256,0.022246024,1.4121696e-05,0.10470721,0.00024488926,999.0,26.629375075222924,26.629375075222924,0.0,0.0,0.0,0.0,1.0
3830000,1.6250247,1.5198215,0.211238,0.024999732,1.3339296e-05,0.1044464,0.00023187527,None,None,None,3.0,3.0,5.0,5.0,1.0
3840000,1.5992881,1.5060986,0.14781432,0.018773256,1.2552102e-05,0.10418399,0.00021878167,999.0,12.715434882465912,12.715434882465912,2.0,2.5,3.0,2.5,1.0
3850000,1.431648,1.6091064,0.12740847,0.028579086,1.1769703e-05,0.103923224,0.00020576776,None,0.2600002037361264,0.2600002037361264,1.0,3.0,2.0,4.0,1.0
3860000,1.3546622,1.5545528,0.11573243,0.023144266,1.0982494e-05,0.10366081,0.00019267383,None,None,None,6.0,5.0,2.0,4.0,1.0
3870000,1.3783303,1.5263311,0.11222761,0.022927336,1.0212092e-05,0.103404015,0.00017985945,999.0,6.271250078609834,6.271250078609834,0.0,0.0,0.0,0.0,1.0
3880000,1.4653302,1.4699218,0.22059351,0.021693379,9.412901e-06,0.10313758,0.00016656624,None,None,None,4.5,4.0,7.5,2.0,1.0
3890000,1.476003,1.4968861,0.19401477,0.025850942,8.606501e-06,0.1028688,0.00015315319,999.0,16.49291662607963,16.49291662607963,0.0,0.0,0.0,0.0,1.0
3900000,1.4857519,1.4955795,0.18885878,0.019322174,7.824101e-06,0.102607995,0.0001401393,None,None,None,1.0,5.0,6.0,6.0,1.0
3910000,1.5029333,1.47996,0.19035582,0.03271812,7.036893e-06,0.10234562,0.00012704535,None,None,None,2.0,7.0,7.0,8.0,1.0
3920000,1.5068233,1.5349327,0.21382795,0.028502172,6.2544905e-06,0.10208481,0.00011403139,999.0,16.089791738661006,16.089791738661006,4.5,2.5,3.0,2.0,1.0
3930000,1.5263557,1.5102954,0.18669553,0.026137574,5.467299e-06,0.10182239,0.000100937745,None,None,None,12.0,6.0,8.0,4.0,1.0
3940000,1.5126041,1.5134435,0.20271145,0.02770221,4.6848995e-06,0.10156158,8.7923836e-05,999.0,16.698750093967345,16.698750093967345,0.0,0.0,0.0,0.0,1.0
3950000,1.4162451,1.506303,0.12946509,0.03117445,3.897707e-06,0.10129922,7.483018e-05,None,None,None,7.0,4.0,6.0,5.0,1.0
3960000,1.3314424,1.4927158,0.106086485,0.026486294,3.0912918e-06,0.10103039,6.141681e-05,999.0,5.869565338503731,5.869565338503731,4.5,2.0,3.5,3.0,1.0
3970000,1.5083493,1.4628671,0.25380358,0.027620848,2.3088917e-06,0.10076959,4.840291e-05,None,36.450000166893005,36.450000166893005,7.0,6.0,3.0,5.0,1.0
3980000,1.5736274,1.4449817,0.22851615,0.023507303,1.5216987e-06,0.100507215,3.530927e-05,None,None,None,8.0,7.0,5.0,8.0,1.0
3990000,1.5861843,1.4518692,None,None,None,None,None,999.0,20.22312513036498,20.22312513036498,0.0,0.0,0.0,0.0,1.0
4000000,1.5813961,1.4475933,0.24506256,0.023268761,7.3929886e-07,0.10024641,2.2295342e-05,None,None,None,6.0,6.5,3.0,9.5,1.0
