Steps,Policy/Extrinsic Value Estimate,Policy/Entropy,Agent1 score,Agent2 score,Agent3 score,Agent4 score,Losses/Value Loss,Losses/Policy Loss,Policy/Learning Rate,Policy/Epsilon,Policy/Beta,Environment/Episode Length,Environment/Cumulative Reward,Policy/Extrinsic Reward,Is Training
3140000,12.322682,0.48193663,3.0,4.5,5.0,3.5,0.8943999,0.017390361,6.46209e-05,0.12154028,0.002161873,561.2727272727273,86.39272672479802,86.39272672479802,1.0
3150000,12.270823,0.4882355,5.5,2.5,1.0,2.0,0.9401085,0.018348165,6.384428e-05,0.12128141,0.0021360116,870.2727272727273,120.59166657924652,120.59166657924652,1.0
3160000,12.369825,0.47181484,3.5,2.0,4.0,2.5,1.1839519,0.017689064,6.3076055e-05,0.121025324,0.00211043,818.9166666666666,112.32000056902568,112.32000056902568,1.0
3170000,12.34383,0.44536173,6.0,1.0,2.0,1.0,1.0058457,0.014956394,6.230469e-05,0.12076821,0.0020847435,689.4615384615385,101.59230885138878,101.59230885138878,1.0
3180000,12.339608,0.47345802,3.0,1.0,2.0,3.0,1.1910838,0.01824352,6.1527084e-05,0.120509,0.002058849,787.7,113.40400056838989,113.40400056838989,1.0
3190000,12.391757,0.46812034,2.5,2.0,5.0,3.5,1.0381896,0.01844173,6.0753155e-05,0.12025103,0.0020330774,1098.0,154.06923146431262,154.06923146431262,1.0
3200000,12.442298,0.46155792,4.0,4.0,3.5,3.0,None,None,None,None,None,513.5,82.96833340326945,82.96833340326945,1.0
3210000,12.468588,0.44948548,1.0,2.5,5.5,4.0,1.238797,0.014926935,5.9982915e-05,0.119994275,0.0020074283,1109.0833333333333,151.31333327293396,151.31333327293396,1.0
3220000,12.503392,0.45300764,5.5,2.0,2.0,5.0,0.98911786,0.014795912,5.9214224e-05,0.11973806,0.0019818312,533.8333333333334,83.2700006167094,83.2700006167094,1.0
3230000,12.554713,0.46493152,1.0,2.0,1.5,1.0,1.0307951,0.014253646,5.844197e-05,0.11948063,0.001956115,1108.4545454545455,153.27090878920123,153.27090878920123,1.0
3240000,12.575828,0.46820295,2.5,2.5,3.0,2.0,0.9748419,0.018844854,5.7672154e-05,0.119224034,0.00193048,1098.9166666666667,148.10166668891907,148.10166668891907,1.0
3250000,12.545262,0.4553885,4.0,4.0,4.0,1.0,1.066066,0.01587494,5.6896726e-05,0.11896555,0.0019046584,915.5,126.48833314577739,126.48833314577739,1.0
3260000,12.546281,0.45805553,4.0,4.5,3.0,4.5,0.9880041,0.013515265,5.6122502e-05,0.11870748,0.0018788766,819.0833333333334,115.69833413759868,115.69833413759868,1.0
3270000,12.639989,0.4625869,3.5,3.0,2.5,4.0,1.1549864,0.019538403,5.5347467e-05,0.11844914,0.0018530679,815.0,117.72181775353171,117.72181775353171,1.0
3280000,12.588528,0.4631766,5.0,5.0,3.5,3.5,1.4014499,0.019765861,5.457106e-05,0.118190326,0.0018272133,920.1666666666666,127.01166756947835,127.01166756947835,1.0
3290000,12.572954,0.45345008,1.5,2.0,1.5,1.0,1.1166731,0.014795913,5.3799013e-05,0.117932975,0.0018015042,664.8333333333334,97.66833408673604,97.66833408673604,1.0
3300000,12.655639,0.4622003,3.0,5.5,3.0,4.5,1.1660751,0.010971061,5.302966e-05,0.11767653,0.0017758849,862.2307692307693,123.79538499391995,123.79538499391995,1.0
3310000,12.696931,0.44452775,1.0,4.5,4.5,2.5,1.291631,0.02060244,5.225724e-05,0.11741905,0.0017501633,909.2307692307693,133.00153930370624,133.00153930370624,1.0
3320000,12.70925,0.45374137,3.0,1.5,3.0,2.5,1.1121628,0.017638573,5.148024e-05,0.11716005,0.001724289,757.3076923076923,114.25999960532555,114.25999960532555,1.0
3330000,12.792204,0.4487825,4.0,5.0,2.0,4.0,1.3764948,0.012611077,5.0708106e-05,0.11690268,0.0016985771,441.75,68.21166640520096,68.21166640520096,1.0
3340000,12.693217,0.45427698,2.0,4.0,2.5,2.5,1.1603981,0.015655944,4.9931103e-05,0.116643675,0.0016727031,754.9166666666666,111.20833349227905,111.20833349227905,1.0
3350000,12.712144,0.47321618,4.0,3.0,3.0,4.5,0.93743587,0.011696523,4.9162958e-05,0.11638763,0.0016471236,864.0909090909091,120.27272701263428,120.27272701263428,1.0
3360000,12.680959,0.45028913,3.5,3.5,5.0,5.5,1.1557137,0.016576938,4.8389265e-05,0.116129726,0.0016213596,1138.8181818181818,151.8309090354226,151.8309090354226,1.0
3370000,12.645215,0.4524261,0.5,1.5,1.0,2.0,1.1025916,0.017694889,4.7612568e-05,0.11587084,0.0015954956,901.0769230769231,129.94461551079382,129.94461551079382,1.0
3380000,12.691809,0.4853724,3.5,3.5,2.0,1.5,1.1431559,0.012216377,4.6844118e-05,0.115614675,0.001569906,675.5833333333334,99.84500050544739,99.84500050544739,1.0
3390000,12.718552,0.46340513,2.0,3.0,1.5,2.5,1.0161725,0.014493015,4.6068617e-05,0.11535618,0.0015440821,961.75,135.4883338212967,135.4883338212967,1.0
3400000,12.773326,0.4544739,3.5,2.0,2.5,3.0,1.2595166,0.010474335,4.529446e-05,0.11509813,0.0015183026,795.4285714285714,111.60428602354867,111.60428602354867,1.0
3410000,12.775576,0.4586141,0.0,1.0,2.0,1.0,1.2657616,0.015971545,4.4520395e-05,0.114840105,0.001492526,823.3076923076923,120.2784624833327,120.2784624833327,1.0
3420000,12.758911,0.4602155,3.0,1.0,2.0,1.5,1.0784395,0.020138709,4.3744058e-05,0.114581324,0.001466674,452.2307692307692,67.31076937455397,67.31076937455397,1.0
3430000,12.669542,0.45921406,4.0,2.5,3.5,4.0,1.0367621,0.014744902,4.2968713e-05,0.11432288,0.0014408554,959.6666666666666,133.58333400885263,133.58333400885263,1.0
3440000,12.687885,0.45317504,3.0,4.5,3.0,3.5,0.9900409,0.016442344,4.2196367e-05,0.11406543,0.0014151362,468.72727272727275,72.19090938568115,72.19090938568115,1.0
3450000,12.617888,0.4578212,4.5,4.5,2.5,6.5,0.98432183,0.017511167,4.141531e-05,0.11380508,0.0013891269,1193.0,163.3872740051963,163.3872740051963,1.0
3460000,12.7060375,0.4475396,3.5,1.0,2.0,1.0,0.88522565,0.016263312,4.0643637e-05,0.11354785,0.0013634302,1166.4615384615386,159.83846180255597,159.83846180255597,1.0
3470000,12.659459,0.45540857,3.0,4.0,3.0,3.5,1.0922531,0.014410185,3.9870916e-05,0.11329027,0.0013376984,684.4166666666666,97.81666723887126,97.81666723887126,1.0
3480000,12.646205,0.4674058,3.0,2.5,3.0,2.5,1.0233215,0.016197091,3.910217e-05,0.11303403,0.0013120994,990.7272727272727,136.49272805994207,136.49272805994207,1.0
3490000,12.673475,0.4757331,5.0,4.0,6.0,7.0,0.95079046,0.017507581,3.8330407e-05,0.11277678,0.0012863997,793.1666666666666,111.2066666285197,111.2066666285197,1.0
3500000,12.600331,0.4599279,4.5,5.0,2.5,4.0,1.1371585,0.019617477,3.755341e-05,0.112517774,0.0012605258,551.8181818181819,82.21818161010742,82.21818161010742,1.0
3510000,12.559319,0.46726492,4.5,3.0,5.0,3.5,1.0748287,0.014291501,3.6777394e-05,0.11225911,0.0012346843,959.2727272727273,138.75200095176697,138.75200095176697,1.0
3520000,12.556504,0.4688385,6.0,4.0,5.0,2.5,1.022536,0.015977152,3.600406e-05,0.11200132,0.0012089324,817.9230769230769,105.84000000586876,105.84000000586876,1.0
3530000,12.574318,0.46081337,2.5,3.5,4.5,3.5,None,None,None,None,None,562.9090909090909,94.51833359400432,94.51833359400432,1.0
3540000,12.587969,0.46703392,0.5,0.5,2.0,0.5,1.253545,0.013020949,3.5234712e-05,0.11174487,0.001183313,901.25,124.66333405176799,124.66333405176799,1.0
3550000,12.569458,0.47974774,1.5,3.5,1.5,5.0,0.9000943,0.016276592,3.4464687e-05,0.1114882,0.0011576711,1008.0,143.61090928857976,143.61090928857976,1.0
3560000,12.59998,0.472326,3.5,5.0,4.5,3.5,1.0660388,0.012886129,3.368776e-05,0.11122922,0.0011317993,1171.8333333333333,155.42666681607565,155.42666681607565,1.0
3570000,12.516374,0.456915,5.0,3.0,3.0,1.0,1.1235397,0.014955376,3.2914442e-05,0.11097145,0.0011060479,885.6666666666666,124.9416670401891,124.9416670401891,1.0
3580000,12.484381,0.4680286,5.0,2.0,3.5,5.5,1.1133063,0.017239893,3.2142394e-05,0.1107141,0.0010803386,733.0769230769231,104.49076923957237,104.49076923957237,1.0
3590000,12.530226,0.4475775,2.0,1.5,3.5,1.0,1.1114528,0.016883949,3.1367563e-05,0.110455826,0.0010545367,650.9166666666666,98.73833334445953,98.73833334445953,1.0
3600000,12.536332,0.46163604,4.0,5.0,3.0,2.0,0.9988825,0.014634631,3.0590185e-05,0.110196695,0.0010286501,757.4166666666666,110.16666694482167,110.16666694482167,1.0
3610000,12.563493,0.4684707,2.5,2.0,3.5,1.5,0.95834535,0.017240556,2.9819337e-05,0.10993975,0.0010029809,1019.3846153846154,144.8316674629847,144.8316674629847,1.0
3620000,12.62461,0.46482247,4.0,3.0,3.5,6.0,1.0659738,0.016691964,2.904459e-05,0.10968151,0.0009771816,767.0,107.21999974684282,107.21999974684282,1.0
3630000,12.585114,0.45303944,2.5,2.0,2.5,2.5,1.1467566,0.023219194,2.8271275e-05,0.10942373,0.00095143035,893.6153846153846,124.34461538608258,124.34461538608258,1.0
3640000,12.673864,0.471502,3.5,1.5,2.0,2.0,1.1185615,0.018578134,2.7494558e-05,0.10916482,0.0009255657,646.5,96.87333313624065,96.87333313624065,1.0
3650000,12.56723,0.46941158,3.0,4.0,3.0,1.0,0.9630541,0.01614118,2.672575e-05,0.10890856,0.00089996436,711.0,95.89333371321361,95.89333371321361,1.0
3660000,12.554729,0.4596599,3.0,4.0,4.5,3.0,1.0190219,0.019146848,2.5953772e-05,0.10865123,0.00087425753,630.9166666666666,95.95833396911621,95.95833396911621,1.0
3670000,12.552702,0.48660317,1.0,1.5,1.0,3.0,1.1015995,0.012344972,2.5180743e-05,0.10839356,0.00084851566,973.6666666666666,134.31833362579346,134.31833362579346,1.0
3680000,12.589736,0.44895887,3.0,4.5,2.5,4.0,0.9796837,0.011050576,2.4403136e-05,0.108134344,0.0008226213,664.25,99.35333299636841,99.35333299636841,1.0
3690000,12.62982,0.45335218,3.5,1.5,1.5,1.5,0.995602,0.013199852,2.3629964e-05,0.107876614,0.0007968747,1249.6153846153845,172.1723082982577,172.1723082982577,1.0
3700000,12.685148,0.46394265,1.0,1.0,6.5,2.0,0.98311704,0.016934184,2.2859862e-05,0.10761993,0.0007712304,466.5,71.95833333333333,71.95833333333333,1.0
3710000,12.660444,0.45633188,3.0,2.5,2.5,2.5,1.1905456,0.016099628,2.20915e-05,0.1073638,0.0007456438,943.9166666666666,137.21666705608368,137.21666705608368,1.0
3720000,12.769364,0.4577424,0.5,1.0,1.0,1.0,1.1144086,0.012682881,2.1320793e-05,0.1071069,0.00071997935,579.0,89.70166714986165,89.70166714986165,1.0
3730000,12.704161,0.4475624,2.0,1.0,1.0,0.0,0.96122557,0.015692426,2.0550913e-05,0.10685028,0.00069434225,1090.6363636363637,143.37000131607056,143.37000131607056,1.0
3740000,12.709649,0.45075777,3.5,5.5,3.5,3.5,1.1157609,0.016578564,1.9774448e-05,0.106591456,0.000668486,1173.0,157.34727321971548,157.34727321971548,1.0
3750000,12.649522,0.44799367,2.5,4.5,4.0,5.0,0.9575549,0.019197585,1.9002473e-05,0.106334135,0.00064277917,991.6666666666666,135.79500087102255,135.79500087102255,1.0
3760000,12.659273,0.45007217,2.0,3.0,3.0,4.5,1.0287739,0.016778441,1.8232447e-05,0.106077455,0.00061713735,919.2727272727273,130.1745456348766,130.1745456348766,1.0
3770000,12.665688,0.46040413,3.5,4.0,4.5,5.5,1.0177118,0.016799204,1.7461813e-05,0.10582058,0.0005914752,632.75,80.60000003467907,80.60000003467907,1.0
3780000,12.708358,0.44925842,3.5,4.5,2.5,2.5,1.1435821,0.01848466,1.6690068e-05,0.10556333,0.00056577614,758.5384615384615,115.61857240540641,115.61857240540641,1.0
3790000,12.756812,0.44872746,2.0,2.0,2.5,1.0,1.1811767,0.01635179,1.591833e-05,0.10530608,0.0005400771,935.0,137.62666660547256,137.62666660547256,1.0
3800000,12.752805,0.46259788,3.5,2.0,4.0,5.0,1.092936,0.015979834,1.5148677e-05,0.105049536,0.00051444775,608.5833333333334,92.3733328183492,92.3733328183492,1.0
3810000,12.750304,0.44840118,1.0,4.0,1.0,1.0,1.2168487,0.016761655,1.4378722e-05,0.10479287,0.0004888082,643.6666666666666,98.05333360036214,98.05333360036214,1.0
3820000,12.823514,0.45454428,2.0,1.5,2.5,3.0,1.1402488,0.016382929,1.3605405e-05,0.1045351,0.00046305676,933.25,135.24000024795532,135.24000024795532,1.0
3830000,12.8274555,0.46585038,4.5,5.0,2.5,4.5,1.0393354,0.017317617,1.28321435e-05,0.10427735,0.00043730708,1157.4166666666667,163.69000053405762,163.69000053405762,1.0
3840000,12.773077,0.45485026,4.5,2.5,2.5,3.0,1.0343229,0.018446188,1.2059505e-05,0.104019806,0.0004115783,813.9166666666666,110.04727432944559,110.04727432944559,1.0
3850000,12.785192,0.46173823,2.0,2.0,2.0,1.5,1.1004121,0.02242226,1.1289854e-05,0.10376325,0.00038594895,926.8181818181819,134.27166783809662,134.27166783809662,1.0
3860000,12.781594,0.4551947,2.0,2.0,2.0,3.5,1.1554989,0.017949976,1.05129975e-05,0.10350429,0.00036007955,746.5384615384615,102.10000060154842,102.10000060154842,1.0
3870000,12.864304,0.44642013,2.5,3.0,3.5,3.0,None,None,None,None,None,780.7692307692307,115.229231100816,115.229231100816,1.0
3880000,12.929744,0.45334512,3.5,3.5,5.5,4.0,1.1047883,0.018275974,9.741166e-06,0.103247024,0.00033437755,628.6153846153846,94.28153933011569,94.28153933011569,1.0
3890000,12.8303795,0.45759693,1.0,6.0,4.0,2.0,1.1026165,0.014446354,8.964094e-06,0.102988,0.00030850107,979.0833333333334,140.73500076929727,140.73500076929727,1.0
3900000,12.88632,0.4517111,3.5,4.5,3.5,3.0,1.1115166,0.015155169,8.187398e-06,0.102729104,0.00028263708,926.9166666666666,136.1416666507721,136.1416666507721,1.0
3910000,12.867786,0.4624422,5.0,2.0,3.5,2.0,1.0771928,0.01609736,7.4137774e-06,0.10247122,0.00025687553,720.5,105.92499999205272,105.92499999205272,1.0
3920000,12.8833065,0.4634853,5.0,2.5,3.5,4.5,1.1323458,0.01947659,6.642482e-06,0.10221413,0.00023119137,805.6363636363636,115.0363642952659,115.0363642952659,1.0
3930000,12.807308,0.46753126,2.5,3.5,3.0,3.0,1.0969838,0.013353667,5.8656965e-06,0.1019552,0.00020532442,880.0,125.42461637350229,125.42461637350229,1.0
3940000,12.822118,0.46252632,1.0,2.0,3.5,3.0,1.0476712,0.020610034,5.0930416e-06,0.101697646,0.000179595,690.8181818181819,102.2890908501365,102.2890908501365,1.0
3950000,12.852894,0.4681814,2.0,4.0,1.0,5.0,1.2464738,0.01750552,4.317919e-06,0.101439275,0.00015378342,925.4,137.4360008239746,137.4360008239746,1.0
3960000,12.856284,0.4548001,2.5,3.5,0.5,0.0,1.0020928,0.017906124,3.5458006e-06,0.10118191,0.00012807184,830.6153846153846,121.3246153317965,121.3246153317965,1.0
3970000,12.886216,0.4665124,5.0,4.0,4.0,4.0,1.0721081,0.016387869,2.775846e-06,0.100925244,0.00010243236,1014.75,138.57666715731224,138.57666715731224,1.0
3980000,12.839,0.45557612,2.5,1.0,3.0,4.5,1.0123931,0.012935234,2.0010275e-06,0.10066698,7.6630895e-05,740.75,108.41000032424927,108.41000032424927,1.0
3990000,12.8434725,0.45943722,1.0,1.0,1.0,0.5,1.1738974,0.01408995,1.2272461e-06,0.10040905,5.086397e-05,1121.0833333333333,154.33333427086473,154.33333427086473,1.0
4000000,12.832315,0.44910735,4.0,3.0,5.5,3.0,1.0962433,0.013778592,4.5264215e-07,0.100150846,2.5069656e-05,616.9166666666666,88.52499961853027,88.52499961853027,1.0
