Steps,Policy/Extrinsic Value Estimate,Policy/Entropy,Agent1 score,Agent2 score,Agent3 score,Agent4 score,Losses/Value Loss,Losses/Policy Loss,Policy/Learning Rate,Policy/Epsilon,Policy/Beta,Environment/Episode Length,Environment/Cumulative Reward,Policy/Extrinsic Reward,Is Training
3180000,12.056347,0.41134462,2.5,2.0,4.0,2.5,0.9103433,0.025361719,6.202351e-05,0.12067445,0.0010416561,999.0833333333334,131.42083203792572,131.42083203792572,1.0
3190000,12.038113,0.40747818,2.0,1.0,2.0,2.5,0.8089231,0.028097041,6.125114e-05,0.12041704,0.0010288095,840.5454545454545,110.74545334685932,110.74545334685932,1.0
3200000,11.960144,0.40764838,4.0,2.5,3.0,5.5,0.88135433,0.022413632,6.04821e-05,0.12016066,0.0010160175,808.25,105.2999993165334,105.2999993165334,1.0
3210000,12.04171,0.4026703,2.0,3.0,4.0,4.0,0.84332085,0.02257216,5.9710073e-05,0.119903326,0.0010031759,816.0,109.92272606762972,109.92272606762972,1.0
3220000,12.027533,0.40196145,4.5,5.0,5.0,3.0,0.9153709,0.025951128,5.8939215e-05,0.11964636,0.000990354,902.9230769230769,123.16538368738614,123.16538368738614,1.0
3230000,12.0227585,0.408778,4.5,3.5,4.5,5.0,0.9367413,0.023766475,5.816746e-05,0.11938911,0.0009775175,625.4166666666666,90.97916613022487,90.97916613022487,1.0
3240000,12.03954,0.41225436,2.5,2.5,3.5,1.5,0.9793112,0.021734457,5.739496e-05,0.11913161,0.00096466794,797.8333333333334,107.72083260615666,107.72083260615666,1.0
3250000,12.053601,0.40321726,3.5,4.0,2.5,3.0,0.86738497,0.022835003,5.6626504e-05,0.11887548,0.0009518861,722.8333333333334,103.90416592359543,103.90416592359543,1.0
3260000,12.016491,0.41984236,1.5,3.5,3.0,4.0,0.8750562,0.022593236,5.5854223e-05,0.11861804,0.00093904074,911.25,120.92499866088231,120.92499866088231,1.0
3270000,12.095727,0.41368335,4.0,2.5,5.0,3.5,0.82387346,0.026472982,5.508563e-05,0.11836187,0.00092625624,960.3846153846154,132.776921914174,132.776921914174,1.0
3280000,12.068138,0.42106926,2.5,2.5,1.0,3.0,0.9043743,0.02092967,5.431644e-05,0.11810544,0.0009134618,920.0833333333334,121.0583324233691,121.0583324233691,1.0
3290000,12.002265,0.40749797,5.0,1.0,5.0,3.0,0.8999461,0.025552724,5.3546708e-05,0.11784887,0.00090065895,592.8181818181819,75.68181756071068,75.68181756071068,1.0
3300000,12.001607,0.41066965,2.5,3.5,2.5,4.0,0.7903378,0.019735837,5.2775853e-05,0.11759191,0.000887837,895.25,117.18333238363266,117.18333238363266,1.0
3310000,11.944621,0.4107705,1.0,2.5,2.0,3.0,0.74513346,0.029079566,5.2005907e-05,0.11733529,0.00087503024,794.0,107.61363569172946,107.61363569172946,1.0
3320000,11.89258,0.41491395,3.0,1.5,3.5,5.0,0.8211889,0.025929121,5.1237752e-05,0.117079236,0.0008622533,891.8333333333334,116.55416563153267,116.55416563153267,1.0
3330000,11.9486065,0.41428006,4.0,2.0,2.5,2.5,0.9415603,0.018241864,5.046803e-05,0.11682267,0.0008494501,983.2307692307693,123.74615306120653,123.74615306120653,1.0
3340000,11.967394,0.42501852,3.5,2.5,2.0,2.0,1.1078076,0.025872624,4.9697563e-05,0.1165658,0.0008366347,459.53846153846155,69.07307618397932,69.07307618397932,1.0
3350000,11.9072895,0.41071174,2.0,2.5,3.0,1.0,0.77017236,0.02048466,4.8925824e-05,0.1163086,0.0008237979,761.0,104.28749921917915,104.28749921917915,1.0
3360000,11.899942,0.40655047,3.5,2.0,1.0,3.0,0.971803,0.017857967,4.8155332e-05,0.11605174,0.0008109824,1231.8181818181818,157.57727113637057,157.57727113637057,1.0
3370000,11.987874,0.4152786,3.0,0.0,2.0,0.0,0.9481412,0.02127351,4.738268e-05,0.1157942,0.0007981305,684.5,94.6208324432373,94.6208324432373,1.0
3380000,11.971568,0.41596496,5.0,1.5,5.0,2.5,0.77029353,0.031752836,4.6613488e-05,0.115537815,0.0007853361,755.0,99.90416570007801,99.90416570007801,1.0
3390000,11.969196,0.4280877,1.5,2.5,1.0,1.5,0.9621324,0.025715461,4.5840672e-05,0.11528019,0.0007724819,1185.2307692307693,155.62692238132541,155.62692238132541,1.0
3400000,11.970701,0.41639286,2.0,3.5,2.5,2.0,0.97922146,0.020781575,4.5072313e-05,0.11502408,0.0007597016,871.7272727272727,119.23181742971593,119.23181742971593,1.0
3410000,11.955187,0.4121543,2.5,2.5,1.5,2.5,0.8965338,0.027244002,4.430312e-05,0.1147677,0.00074690714,683.0,100.56666593750317,100.56666593750317,1.0
3420000,12.071849,0.4096671,3.5,6.5,5.0,4.5,0.89971584,0.023481308,4.3531287e-05,0.11451038,0.0007340688,913.8333333333334,121.94583230217297,121.94583230217297,1.0
3430000,11.972272,0.42329186,3.0,3.5,4.0,2.0,0.9095555,0.022687234,4.2760374e-05,0.11425344,0.00072124595,709.9166666666666,96.48749946554501,96.48749946554501,1.0
3440000,12.0118065,0.41454312,2.0,2.0,2.0,5.5,None,None,None,None,None,945.4545454545455,125.78636266528206,125.78636266528206,1.0
3450000,11.961117,0.4101779,3.0,2.0,4.0,2.0,0.8339615,0.019811058,4.198914e-05,0.113996334,0.0007084179,946.9,126.68999922871589,126.68999922871589,1.0
3460000,12.02808,0.40369204,3.5,2.5,3.0,2.5,0.7755271,0.022368532,4.1215666e-05,0.11373853,0.00069555244,717.7692307692307,95.29230678081512,95.29230678081512,1.0
3470000,11.933093,0.42144278,0.5,0.5,0.5,1.0,0.91799474,0.023095705,4.0443014e-05,0.11348099,0.00068270054,546.9090909090909,78.3136356527155,78.3136356527155,1.0
3480000,11.952117,0.4133922,3.5,5.5,5.5,3.0,0.8500417,0.02450926,3.9673367e-05,0.11322444,0.00066989864,1101.1666666666667,141.483332340916,141.483332340916,1.0
3490000,11.950439,0.4072881,1.5,2.0,2.0,2.5,0.96353585,0.025307387,3.8901686e-05,0.112967215,0.00065706315,966.0,124.32272667878054,124.32272667878054,1.0
3500000,11.925552,0.40596524,1.5,3.5,2.5,3.0,0.8385361,0.021418713,3.813257e-05,0.112710804,0.0006442703,892.25,119.1999992877245,119.1999992877245,1.0
3510000,11.950996,0.41029832,1.0,3.5,4.0,2.0,0.8769223,0.026751472,3.735985e-05,0.112453245,0.0006314174,685.8333333333334,98.46249920129776,98.46249920129776,1.0
3520000,11.9017105,0.40969223,3.5,0.5,3.0,1.5,0.83325714,0.022297746,3.6589816e-05,0.1121966,0.0006186092,711.5454545454545,94.29999946464191,94.29999946464191,1.0
3530000,12.010359,0.40714592,0.0,1.0,0.0,1.0,0.9497013,0.02286133,3.5821507e-05,0.11194046,0.0006058296,1091.4615384615386,140.9807682770949,140.9807682770949,1.0
3540000,11.979778,0.40007427,2.5,2.5,2.5,2.5,0.89505863,0.020831333,3.5051948e-05,0.111683935,0.0005930292,873.5,113.9318170459433,113.9318170459433,1.0
3550000,11.957467,0.4067291,1.0,1.0,3.5,1.5,0.8993368,0.028391702,3.428162e-05,0.11142716,0.000580216,595.0833333333334,86.88461469686948,86.88461469686948,1.0
3560000,11.972998,0.3990005,0.5,3.0,2.5,2.0,0.8063952,0.024170468,3.3508655e-05,0.11116954,0.0005673592,832.0769230769231,111.14999938928165,111.14999938928165,1.0
3570000,11.996543,0.40445948,0.5,3.0,2.0,4.0,0.9355835,0.02423517,3.273797e-05,0.11091261,0.0005545401,744.9166666666666,104.03749922911327,104.03749922911327,1.0
3580000,11.9830265,0.40159646,3.5,3.0,3.5,3.0,0.84813386,0.024283318,3.1969354e-05,0.11065643,0.0005417556,736.4545454545455,97.5772719681263,97.5772719681263,1.0
3590000,11.976256,0.3935205,2.0,3.5,2.0,2.0,0.8104239,0.022854514,3.1200172e-05,0.11040001,0.00052896136,675.8181818181819,94.78181766379963,94.78181766379963,1.0
3600000,12.01935,0.40011695,5.5,1.5,3.0,4.0,0.9039365,0.030006925,3.0429846e-05,0.11014324,0.00051614817,1223.3076923076924,163.5576910514098,163.5576910514098,1.0
3610000,12.013225,0.40932295,2.0,4.0,4.0,4.0,0.8188657,0.020683061,2.9659519e-05,0.10988646,0.00050333503,1173.5454545454545,153.67727186022833,153.67727186022833,1.0
3620000,12.040853,0.4012652,1.5,4.5,2.0,3.0,0.8201808,0.02363457,2.8886716e-05,0.109628886,0.00049048086,643.8333333333334,88.49166600902875,88.49166600902875,1.0
3630000,11.951693,0.40652218,3.5,2.0,2.5,3.0,0.94700366,0.022241235,2.811145e-05,0.109370455,0.00047758562,709.5,101.8208324611187,101.8208324611187,1.0
3640000,12.032739,0.39915168,4.0,3.5,2.5,2.0,0.90017414,0.025961606,2.7341572e-05,0.10911385,0.0004647799,549.9090909090909,74.77272696928544,74.77272696928544,1.0
3650000,12.0244875,0.40657493,2.5,2.0,3.5,4.0,0.72775286,0.02139443,2.65726e-05,0.10885748,0.0004519893,928.3333333333334,126.60454412482001,126.60454412482001,1.0
3660000,12.060106,0.40097,4.5,3.0,5.5,4.0,0.8793777,0.026317267,2.580085e-05,0.10860023,0.0004391525,1070.8461538461538,135.7571419102273,135.7571419102273,1.0
3670000,11.939233,0.41508722,4.0,3.5,2.0,1.5,0.7936013,0.026597224,2.5029918e-05,0.10834329,0.00042632938,1153.2727272727273,149.5090904669328,149.5090904669328,1.0
3680000,11.958592,0.40452906,3.0,3.5,2.0,3.0,0.89133644,0.018112272,2.4259673e-05,0.10808654,0.00041351758,562.8181818181819,78.32727261023088,78.32727261023088,1.0
3690000,11.993462,0.40282091,2.0,4.0,4.0,4.0,0.96050763,0.024556356,2.3487159e-05,0.10782904,0.00040066813,792.3076923076923,110.0730765232673,110.0730765232673,1.0
3700000,12.037513,0.40879366,4.0,4.0,1.5,3.0,0.9297239,0.0272431,2.2718117e-05,0.10757265,0.0003878764,824.8333333333334,114.19583223263423,114.19583223263423,1.0
3710000,12.076082,0.40853652,1.5,2.5,3.5,2.0,0.9953039,0.02526205,2.1948168e-05,0.107316025,0.00037506956,664.6153846153846,93.97692262209378,93.97692262209378,1.0
3720000,11.983832,0.40753594,4.5,4.5,2.5,1.5,0.9113962,0.02425336,2.1180085e-05,0.107059985,0.00036229385,808.1818181818181,107.17727220058441,107.17727220058441,1.0
3730000,12.035718,0.4018313,3.5,3.5,2.5,1.5,0.90387195,0.023600336,2.0410742e-05,0.10680357,0.0003494971,1207.8333333333333,152.69999895244837,152.69999895244837,1.0
3740000,12.03298,0.40681702,2.5,2.5,3.0,4.0,0.8468172,0.017111225,1.9640947e-05,0.106546946,0.00033669276,687.0,96.33749944965045,96.33749944965045,1.0
3750000,12.020359,0.40554908,4.0,4.0,2.5,4.0,0.90854466,0.026493767,1.8870169e-05,0.106290035,0.00032387217,935.6363636363636,122.8318171934648,122.8318171934648,1.0
3760000,11.9588175,0.41315722,1.5,3.0,2.5,2.0,0.89050496,0.026358034,1.8099552e-05,0.10603314,0.0003110543,694.0909090909091,93.84090846235102,93.84090846235102,1.0
3770000,11.929966,0.41110933,4.0,1.0,3.0,1.0,0.8891569,0.023856023,1.7330565e-05,0.10577682,0.00029826345,1122.6666666666667,144.82499933242798,144.82499933242798,1.0
3780000,12.018217,0.41555554,2.0,2.5,2.0,1.5,0.96026033,0.017138401,1.6556052e-05,0.10551865,0.00028538064,643.1666666666666,91.16666581233342,91.16666581233342,1.0
3790000,11.9024,0.4126925,0.5,0.5,1.0,1.5,0.9628538,0.031917594,1.578422e-05,0.10526136,0.00027254256,698.3636363636364,92.1636358499527,92.1636358499527,1.0
3800000,11.968107,0.403327,2.5,1.5,4.0,2.5,0.9398365,0.028838933,1.500543e-05,0.10500176,0.00025958862,1232.3333333333333,153.67916565636793,153.67916565636793,1.0
3810000,11.991616,0.40076235,3.5,3.5,5.5,3.0,None,None,None,None,None,1085.3636363636363,148.82272604378787,148.82272604378787,1.0
3820000,12.019146,0.40315202,1.0,3.0,1.5,2.5,0.8754359,0.028755791,1.422918e-05,0.10474302,0.00024667708,743.3636363636364,101.92272649569945,101.92272649569945,1.0
3830000,12.028118,0.4081529,3.0,2.5,1.5,1.0,0.874109,0.025007576,1.3458168e-05,0.10448602,0.00023385264,809.7272727272727,109.52727181261236,109.52727181261236,1.0
3840000,12.140759,0.4123123,5.0,4.5,4.5,1.5,1.0358855,0.02877092,1.2686713e-05,0.10422889,0.00022102069,870.4615384615385,121.34615267583958,121.34615267583958,1.0
3850000,12.121174,0.41694406,1.0,4.0,1.0,2.0,0.8894533,0.026080307,1.1914449e-05,0.10397146,0.0002081754,610.6923076923077,88.49999912427022,88.49999912427022,1.0
3860000,12.114071,0.4234863,1.5,2.5,2.5,2.5,0.9067398,0.025144156,1.1145317e-05,0.1037151,0.00019538219,686.7272727272727,100.49090844934636,100.49090844934636,1.0
3870000,11.998702,0.42282245,1.5,2.0,1.0,1.0,1.0482264,0.02560116,1.037313e-05,0.10345768,0.00018253813,987.9090909090909,120.89090823788534,120.89090823788534,1.0
3880000,11.982474,0.4093877,2.0,1.0,1.5,2.0,0.9236187,0.025396569,9.597918e-06,0.103199266,0.00016964372,933.8181818181819,121.64999914711171,121.64999914711171,1.0
3890000,11.973509,0.41206256,1.0,2.0,1.5,3.0,0.8533436,0.024046622,8.829253e-06,0.10294303,0.0001568582,963.0,129.65908978743985,129.65908978743985,1.0
3900000,11.997522,0.4048036,2.0,2.0,1.5,2.5,0.9915343,0.02024177,8.060422e-06,0.1026868,0.00014407004,880.9230769230769,114.53846065986615,114.53846065986615,1.0
3910000,11.937226,0.40881264,2.0,1.0,2.0,2.0,0.88898057,0.019843651,7.2915236e-06,0.1024305,0.00013128067,881.0,115.34166580128174,115.34166580128174,1.0
3920000,11.898162,0.41365427,2.5,2.0,2.5,1.5,0.8578476,0.023191333,6.522246e-06,0.10217405,0.00011848509,859.25,113.66666606068611,113.66666606068611,1.0
3930000,11.989954,0.41428977,5.0,7.0,5.0,7.0,1.0405251,0.022388155,5.7539564e-06,0.10191796,0.00010570581,816.1666666666666,114.1374991654108,114.1374991654108,1.0
3940000,12.039138,0.4128006,3.0,5.0,5.5,4.0,1.000297,0.023692073,4.985055e-06,0.10166166,9.2916445e-05,872.9230769230769,120.52692215259259,120.52692215259259,1.0
3950000,12.053709,0.4090231,4.5,4.5,3.0,4.0,0.86627686,0.0244187,4.2169786e-06,0.10140563,8.014076e-05,864.75,116.96249915659428,116.96249915659428,1.0
3960000,12.108697,0.41285986,6.0,3.5,5.0,4.5,1.1414592,0.027429253,3.4477755e-06,0.10114924,6.7346344e-05,776.8181818181819,109.9863628755239,109.9863628755239,1.0
3970000,12.145989,0.4110128,2.5,3.5,2.5,6.0,0.8898207,0.023281598,2.6775162e-06,0.10089249,5.4534372e-05,805.4166666666666,112.01249900460243,112.01249900460243,1.0
3980000,12.118117,0.41667476,2.5,2.5,2.0,3.0,0.8675296,0.021495959,1.904879e-06,0.1006349,4.168284e-05,748.0,99.73636322671717,99.73636322671717,1.0
3990000,12.120862,0.41154322,4.5,5.0,3.5,5.0,0.8226582,0.027330674,1.1333508e-06,0.10037777,2.8849747e-05,1041.1666666666667,135.7791649699211,135.7791649699211,1.0
4000000,12.060095,0.41865367,1.5,0.5,3.0,1.0,0.9084384,0.022725029,3.6250205e-07,0.1001208,1.6027954e-05,824.25,110.5124995013078,110.5124995013078,1.0
